//==============================================================================||
// 										||
// [1]	: Wing Index [50 ~ 100]							||
// [2]	: Bone Position								||
// [3]	: Effect Index								||
// [4]	: Effect SubIndex							||
// [5]	: Scale (Tamanho do efeito)						||
// [6]	: Color [R]								||
// [7]	: Color [G]								||
// [8]	: Color [B]								||

//										||
//	------------------  [ Posição do Esqueleto ]   ------------------	||
//										||
//	Todo item tem um esqueleto, e o efeito é realizado em pontos		||
//	especificos desse esqueleto, para pegar os ids desses pontos		||
//	recomendo usar o pentium tools para converter o BMD para SMD e 		||
//	usar o programa MilkShape para pegar ver os ids do ponto.		||
//										||
//	----------------------  [ Effect Index ]   ----------------------	||
//	Seguem alguns Effect Index (Apenas os que conheço):			||
//										||
//	FLARE.jpg            = 2056,						||
//	FLARE01.jpg	     = 1957,						||
//	FLARE02.jpg          = 2057,						||
//	CHROME01.jpg         = 1977,						||
//	BLUR01.jpg           = 1972,						||
//	BLUR02.jpg           = 2098,						||
//	FIRE01.jpg           = 2002,						||
//	FIRE02.jpg           = 2003,						||
//	FIRE03.jpg           = 2004,						||
//	HOLE.jpg             = 2231,						||
//	SHINY01.jpg          = 2037,						||
//	SHINY02.jpg          = 2038,						||
//	SHINY03.jpg          = 2039,						||
//	LIGHTNING2.jpg       = 1998,						||
//	WATERFALL1.jpg       = 2301,						||
//	WATERFALL2.jpg       = 2302,						||
//	WATERFALL3.jpg       = 2303,						||
//	vATERFALL4.jpg       = 2304,						||
//	WATERFALL5.jpg       = 2305,						||
//	CLOUDS.jpg           = 2075,						||
//	CLOUDLIGHT.jpg       = 2076,						||
//	CRA_04.jpg           = 1959,						||
//	EFF_LIGHTINGA01.jpg  = 2188,						||
//	EFF_LIGHTINGA02.jpg  = 2189,						||
//	EFF_LIGHTINGA03.jpg  = 2190,						||
//	EFF_LIGHTINGA04.jpg  = 2191,						||
//	EFF_LIGHTINGA05.jpg  = 2192,						||
//	ENERGY01.jpg         = 2237,						||
//	ENERGY02.jpg         = 2238, 						||
//	PLUS_TGA             = 2097,						||
//	SNOWSEFF01.jpg       = 2385,						||
//	SNOWSEFF02.jpg       = 2386,						||
//	THUNDER01.jpg        = 1987,						||
//										||
//	NOTA: ALGUNS EFEITOS POSSUEM SUB INDEX, FIQUEM A VONTADE PARA EXPLORAR	||
//	ESSE LADO, MEXER NOS EFEITOS REQUER MUITA PACIENCIA E DEDICAÇÃO		||
//										||
//==============================================================================||

//----------------------------------------------------------------------------------------------||
//	[1]	[2]	[3]	[4]	[5]	[6]	[7]	[8]				||
//----------------------------------------------------------------------------------------------||
// 50 --> Avatar Wings BM
	50	6	1957	0	1.0	244	79	89
	50	7	1957	0	1.0	244	79	89
	50	8	1957	0	1.0	244	79	89
	50	9	1957	0	1.0	244	79	89
	50	16	1957	0	1.0	244	79	89
	50	17	1957	0	1.0	244	79	89
	50	21	1957	0	1.0	244	79	89
	50	22	1957	0	1.0	244	79	89
	50	23	1957	0	1.0	244	79	89
	50	24	1957	0	1.0	244	79	89
	50	25	1957	0	1.0	244	79	89
	50	29	1957	0	1.0	244	79	89
	50	30	1957	0	1.0	244	79	89
	50	31	1957	0	1.0	244	79	89
	50	32	1957	0	1.0	244	79	89
	50	33	1957	0	1.0	244	79	89
	50	34	1957	0	1.0	244	79	89
	50	35	1957	0	1.0	244	79	89
	50	36	1957	0	1.0	244	79	89
	50	37	1957	0	1.0	244	79	89
	50	38	1957	0	1.0	244	79	89
	50	44	1957	0	1.0	244	79	89
	50	45	1957	0	1.0	244	79	89
	50	46	1957	0	1.0	244	79	89
	50	47	1957	0	1.0	244	79	89
	50	52	1957	0	1.0	244	79	89
	50	53	1957	0	1.0	244	79	89
	50	54	1957	0	1.0	244	79	89
	50	55	1957	0	1.0	244	79	89
	50	56	1957	0	1.0	244	79	89
	50	59	1957	0	1.0	244	79	89
	50	60	1957	0	1.0	244	79	89
	50	61	1957	0	1.0	244	79	89
	50	62	1957	0	1.0	244	79	89
	50	65	1957	0	1.0	244	79	89
	50	66	1957	0	1.0	244	79	89
	50	67	1957	0	1.0	244	79	89
	50	68	1957	0	1.0	244	79	89
	50	76	1957	0	1.0	244	79	89
	50	77	1957	0	1.0	244	79	89
	50	78	1957	0	1.0	244	79	89
	50	79	1957	0	1.0	244	79	89
	50	86	1957	0	1.0	244	79	89
	50	87	1957	0	1.0	244	79	89
	50	91	1957	0	1.0	244	79	89
	50	92	1957	0	1.0	244	79	89
	50	93	1957	0	1.0	244	79	89
	50	94	1957	0	1.0	244	79	89
	50	95	1957	0	1.0	244	79	89
	50	99	1957	0	1.0	244	79	89
	50	100	1957	0	1.0	244	79	89
	50	101	1957	0	1.0	244	79	89
	50	102	1957	0	1.0	244	79	89
	50	103	1957	0	1.0	244	79	89
	50	104	1957	0	1.0	244	79	89
	50	105	1957	0	1.0	244	79	89
	50	106	1957	0	1.0	244	79	89
	50	107	1957	0	1.0	244	79	89
	50	108	1957	0	1.0	244	79	89
	50	114	1957	0	1.0	244	79	89
	50	115	1957	0	1.0	244	79	89
	50	116	1957	0	1.0	244	79	89
	50	117	1957	0	1.0	244	79	89
	50	118	1957	0	1.0	244	79	89
	50	122	1957	0	1.0	244	79	89
