// -----------------------------------------------------------------------------
// |#| TEAM: GxGaming | Meliodas - Supremo                 
// |#| Email:contato@gxgaming.com.br                  
// |#| https://gxgaming.com.br/              
// |#| https://discord.com/invite/53v77eZ8YD 
// |#| https://www.youtube.com/@gxgaming-d3q        
// -----------------------------------------------------------------------------
// # © 2010 - 2026 GxGaming Development
// # This file is part of the GxGaming MuOnline Server files.
// -----------------------------------------------------------------------------

0
//---------------------------------------------------------------------------------------------------------
// Kundun Event Bag [ Item Bag Modules ]				
//---------------------------------------------------------------------------------------------------------
// [20 Characters]		  [0/1]     [0~1000]	[0~10000]    [0~10000]    [0~10000]    [0~64]	  [0/1] 
// NameEventItemBag	      DropZen   QuantZen    RateDropZen  RateDropExc  RateDropAnc  QuantDrop  Fireworks
//---------------------------------------------------------------------------------------------------------
	"Kundun Event Bag"	  0    	    1000000		0	         10000	      0	            1	       0
end

1
//-------------------
// DropRate [0~10000]
//-------------------
10000	
//---------------------------------------------------------------------------------------------
//			      [ Item Bag Drop Data ]				
//---------------------------------------------------------------------------------------------
// [0/15] [0~512] [0~15]   [0~15]	[0~100] 	[0~100]    [0~100]	 [0~7]	  [0~6]	     [0/1]
// Type   Index   MinLvL   MaxLvL   RateSkill   RateLuck   RateJol   AddJol   AddExc    Ancient
//---------------------------------------------------------------------------------------------
//--> Swords
	0	  16	  0	       6	    50 	        25	       50	      4	       4	       0	// Sword of Destruction
	0	  17	  0	       6	    50 	        25	       50	      4	       4	       0	// Dark Breaker
	0	  18	  0	       6	    50 	        25	       50	      4	       4	       0	// Thunder Blade
	0	  20	  0	       6	    50 	        25	       50	      4	       4	       0	// Knight Blade
	0	  21	  0	       6	    50 	        25	       50	      4	       4	       0	// Dark Reign Blade
	0	  22	  0	       6	    50 	        25	       50	      4	       4	       0	// Bone Blade
	0	  23	  0	       6	    50 	        25	       50	      4	       4	       0	// Explosion Blade
	0	  31	  0	       6	    50 	        25	       50	      4	       4	       0	// Rune Blade

//--> Maces-Scepters
	2	  14	  0	       6	    50	        25	       50	      4	       4	       0	// Solay Scepter
	2	  10	  0	       6	    50	        25	       50	      4	       4	       0	// Great Scepter

//--> Spears                                                                               
	3	  10	  0	       6	    50	        25	       50	      4	       4	       0	// Dragon Spear

//--> Bows-CossBows                                                                        
	4	  16	  0	       6	    50	        25	       50	      4	       4	       0	// Saint Crossbow
	4	  17	  0	       6	    50	        25	       50	      4	       4	       0	// Celestial Bow
	4	  19	  0	       6	    50	        25	       50	      4	       4	       0	// Great Reign Crossbow
	4	  20	  0	       6	    50	        25	       50	      4	       4	       0	// Arrow Viper Bow
	4	  21	  0	       6	    50	        25	       50	      4	       4	       0	// Sylph Wind Bow

//--> Staffs                                                                               
	5	  9	      0	       6	    50	        25	       50	      4	       4	       0	// Dragon Soul Staff
	5	  11	  0	       6	    50	        25	       50	      4	       4	       0	// Kundun Staff
	5	  12	  0	       6	    50	        25	       50	      4	       4	       0	// Grand Viper Staff
	5	  8	      0	       6	    50	        25	       50	      4	       4	       0	// Staff of Destruction

//--> Sets                                                                                 
	7	  21	  0	       6	    50	        25	       50	      4	       4	       0	// Great Dragon Helm
	8	  21	  0	       6	    50	        25	       50	      4	       4	       0	// Great Dragon Armor
	9	  21	  0	       6	    50	        25	       50	      4	       4	       0	// Great Dragon Pants

	7	  22	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Soul Helm
	8	  22	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Soul Armor
	9	  22	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Soul Pants
	7	  28	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Master Mask
	8	  28	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Master Armor
	9	  28	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Master Pants
	8	  17	  0	       6	    50	        25	       50	      4	       4	       0	// Dark Phoenix Armor

	8	  20	  0	       6	    50	        25	       50	      4	       4	       0	// Thunder Hawk Armor

	8	  23	  0	       6	    50	        25	       50	      4	       4	       0	// Hurricane Armor
	9	  23	  0	       6	    50	        25	       50	      4	       4	       0	// Hurricane Pants
	10	  23	  0	       6	    50	        25	       50	      4	       4	       0	// Hurricane Gloves
	11	  23	  0	       6	    50	        25	       50	      4	       4	       0	// Hurricane Boots

	8	  24	  0	       6	    50	        25	       50	      4	       4	       0	// Red Spirit Armor
	9	  24	  0	       6	    50	        25	       50	      4	       4	       0	// Red Spirit Pants

	8	  30	  0	       6	    50	        25	       50	      4	       4	       0	// Venom Mist Armor
	8	  31	  0	       6	    50	        25	       50	      4	       4	       0	// Sylpid Ray Armor
	8	  32	  0	       6	    50	        25	       50	      4	       4	       0	// Vulcano Armor
	8	  33	  0	       6	    50	        25	       50	      4	       4	       0	// Sunlight Armor
end
end
