// -----------------------------------------------------------------------------
// |#| TEAM: GxGaming | Meliodas - Supremo                 
// |#| Email:contato@gxgaming.com.br                  
// |#| https://gxgaming.com.br/              
// |#| https://discord.com/invite/53v77eZ8YD 
// |#| https://www.youtube.com/@gxgaming-d3q        
// -----------------------------------------------------------------------------
// # © 2010 - 2026 GxGaming Development
// # This file is part of the GxGaming MuOnline Server files.
// -----------------------------------------------------------------------------

0
//---------------------------------------------------------------------------------------------------------
// Box Of Kundun 3 [ Item Bag Modules ]				
//---------------------------------------------------------------------------------------------------------
// [20 Characters]		  [0/1]     [0~1000]	[0~10000]    [0~10000]    [0~10000]    [0~64]	  [0/1] 
// NameEventItemBag	      DropZen   QuantZen    RateDropZen  RateDropExc  RateDropAnc  QuantDrop  Fireworks
//---------------------------------------------------------------------------------------------------------
   "Box Of Kundun +3"	   0	    1000000		1000	     8000	       0	        1	       0
end

1
//-------------------
// DropRate [0~10000]
//-------------------
10000	
//---------------------------------------------------------------------------------------------
//			      [ Item Bag Drop Data ]				
//---------------------------------------------------------------------------------------------
// [0/15] [0~512] [0~15]   [0~15]	[0~100] 	[0~100]    [0~100]	 [0~7]	  [0~6]	     [0/1]
// Type   Index   MinLvL   MaxLvL   RateSkill   RateLuck   RateJol   AddJol   AddExc    Ancient
//---------------------------------------------------------------------------------------------
	0	   8	  0	       0	    50	        25	       50	     3	       3	       0	// Serpent Sword
	0	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Salamander
	0	   10	  0	       0	    50	        25	       50	     3	       3	       0	// Light Saber
	0	   11	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary Sword
	0	   12	  0	       0	    50	        25	       50	     3	       3	       0	// Double Blade
	0	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Helical Sword
	1	   4	  0	       0	    50	        25	       50	     3	       3	       0	// Elven Axe
	1	   5	  0	       0	    50	        25	       50	     3	       3	       0	// Battle Axe
	2	   6	  0	       0	    50	        25	       50	     3	       3	       0	// Chaos Dragon Axe
	2	   7	  0	       0	    50	        25	       50	     3	       3	       0	// Elemental Mace
	2	   8	  0	       0	    50	        25	       50	     3	       3	       0	// Battle Scepter
	3	   6	  0	       0	    50	        25	       50	     3	       3	       0	// Double Poleaxe
	3	   5	  0	       0	    50	        25	       50	     3	       3	       0	// Halberd
	4	   5	  0	       0	    50	        25	       50	     3	       3	       0	// Silver Bow
	4	   6	  0	       0	    50	        25	       50	     3	       3	       0	// Chaos Nature Bow
	4	   12	  0	       0	    50	        25	       50	     3	       3	       0	// Serpent Crossbow
	4	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Bluewing Crossbow
	4	   14	  0	       0	    50	        25	       50	     3	       3	       0	// Aquagold Crossbow
	5	   5	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary Staff
	5	   6	  0	       0	    50	        25	       50	     3	       3	       0	// Staff of Destruction
	5	   7	  0	       0	    50	        25	       50	     3	       3	       0	// Chaos Lightning Staff
	6	   7	  0	       0	    50	        25	       50	     3	       3	       0	// Spike Shield
	6	   8	  0	       0	    50	        25	       50	     3	       3	       0	// Tower Shield
	6	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Plate Shield
	6	   10	  0	       0	    50	        25	       50	     3	       3	       0	// Large Round Shield
	7	   1	  0	       0	    50	        25	       50	     3	       3	       0	// Dragon Helm
	7	   3	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary Helm
	7	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Spirit Helm
	7	   14	  0	       0	    50	        25	       50	     3	       3	       0	// Guardian Helm
	7	   25	  0	       0	    50	        25	       50	     3	       3	       0	// Light Plate Helm
	7	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Plate Helm
	8	   1	  0	       0	    50	        25	       50	     3	       3	       0	// Dragon Armor
	8	   3	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary Armor
	8	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Spirit Armor
	8	   14	  0	       0	    50	        25	       50	     3	       3	       0	// Guardian Armor
	8	   25	  0	       0	    50	        25	       50	     3	       3	       0	// Light Plate Armor
	8	   15	  0	       0	    50	        25	       50	     3	       3	       0	// Storm Crow Armor
	8	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Plate Armor
	9	   1	  0	       0	    50	        25	       50	     3	       3	       0	// Dragon Pants
	9	   3	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary Pants
	9	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Spirit Pants
	9	   14	  0	       0	    50	        25	       50	     3	       3	       0	// Guardian Pants
	9	   25	  0	       0	    50	        25	       50	     3	       3	       0	// Light Plate Pants
	9	   15	  0	       0	    50	        25	       50	     3	       3	       0	// Storm Crow Pants
	9	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Plate Pants
	10	   1	  0	       0	    50	        25	       50	     3	       3	       0	// Dragon Gloves
	10	   3	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary Gloves
	10	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Spirit Gloves
	10	   14	  0	       0	    50	        25	       50	     3	       3	       0	// Guardian Gloves
	10	   25	  0	       0	    50	        25	       50	     3	       3	       0	// Light Plate Gloves
	10	   15	  0	       0	    50	        25	       50	     3	       3	       0	// Storm Crow Gloves
	10	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Plate Gloves
	11	   1	  0	       0	    50	        25	       50	     3	       3	       0	// Dragon boots
	11	   3	  0	       0	    50	        25	       50	     3	       3	       0	// Legendary boots
	11	   13	  0	       0	    50	        25	       50	     3	       3	       0	// Spirit boots
	11	   14	  0	       0	    50	        25	       50	     3	       3	       0	// Guardian boots
	11	   25	  0	       0	    50	        25	       50	     3	       3	       0	// Light Plate boots
	11	   15	  0	       0	    50	        25	       50	     3	       3	       0	// Storm Crow boots
	11	   9	  0	       0	    50	        25	       50	     3	       3	       0	// Plate boots
end
end
